yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
198212,140.64,6.8700,12.6400,0.016835,0.014676,0.1183,0.1414,0.1095,0.0312,0.0108,0.0794,0.006700,0.048848,0.049589,0.089875,0.543513,0.932215,0.030100,0.023100,-0.020400,-0.004082,,0.002990,0.002490,,,-0.0013463488,,,,,,-1.785011,,,-0.137711,-0.023591,,,-0.197609,0.046162,0.043343,0.444334,0.077324,0.977572,0.977572,-2.509544,0.022767,,,,1.070281,,0.378474,-0.145897,3.819152
198301,145.30,6.8833,12.5667,0.035293,0.033317,0.1179,0.1394,0.1113,-0.0309,-0.0094,0.0786,0.006900,0.047373,0.048943,0.086488,0.547744,0.906944,0.032700,0.021500,0.021500,0.002049,,0.002195,0.003281,,,-0.0013635098,,,,,,-1.901416,,,-0.121693,-0.018826,,,-0.215395,0.046472,0.042132,0.431983,0.052131,0.984758,0.984758,-2.547233,0.036796,,,,1.070281,,0.339605,-0.659117,4.032695
198302,148.06,6.8967,12.4933,0.025733,0.018539,0.1201,0.1395,0.1060,0.0492,0.0428,0.0811,0.006200,0.046580,0.047465,0.084380,0.552029,0.876849,0.024900,0.019400,-0.006400,0.001022,,0.000356,0.001912,,,-0.0013809871,,,,,,-1.816883,,,-0.130230,-0.048609,,,-0.150253,-0.016163,0.006084,0.448484,0.047041,0.991808,0.991808,-2.574259,0.027193,,,,1.070281,,0.268089,-0.694674,4.722489
198303,152.96,6.9100,12.4200,0.035470,0.032459,0.1173,0.1361,0.1083,-0.0094,0.0072,0.0835,0.006300,0.045175,0.046670,0.081198,0.556361,0.780068,0.024800,0.018800,0.016600,0.000000,,0.005994,0.001572,,,-0.0012148534,,,,,,-1.761516,,,-0.124253,-0.005042,,,-0.183660,0.008557,0.063448,0.450000,0.057372,0.986151,0.986151,-2.610804,0.025206,,,,1.070281,,0.261999,-0.439064,4.877546
198304,164.42,6.9200,12.4767,0.075719,0.074655,0.1151,0.1329,0.1051,0.0350,0.0548,0.0821,0.007100,0.042087,0.045241,0.075883,0.554634,0.718888,0.023000,0.017800,0.019800,0.007150,,0.006627,0.001424,,,-0.00087060688,,,,,,-1.803886,,,-0.114149,0.040541,,,-0.129535,0.025782,0.085012,0.437747,0.057936,1.000000,1.000000,-2.677501,0.025037,,,,1.070281,,0.221945,-0.451260,4.488694
198305,162.39,6.9300,12.5333,-0.005687,-0.012100,0.1146,0.1309,0.1112,-0.0386,-0.0324,0.0819,0.006900,0.042675,0.042148,0.077180,0.552927,0.734596,0.029300,0.016300,0.006200,0.006085,,0.010429,0.001085,,,-0.0006398717,,,,,,-1.877916,,,-0.110255,-0.016234,,,-0.056747,0.007131,0.032252,0.418060,0.047652,0.973544,0.973544,-2.660371,0.039269,,,,1.070281,,0.206905,-0.330314,4.450996
198306,168.11,6.9400,12.5900,0.036970,0.033719,0.1174,0.1337,0.1119,0.0039,-0.0046,0.0879,0.006700,0.041282,0.042737,0.074891,0.551231,0.721382,0.024000,0.016300,-0.008500,0.003024,,0.015827,0.001399,,,-0.00082781209,,,,,,-1.855997,,,-0.106553,0.034653,,,-0.146728,0.041272,0.063444,0.422411,0.037125,0.978899,0.978899,-2.694723,0.031340,,,,1.070281,,0.202611,-0.324853,4.525967
198307,162.56,6.9600,12.8267,-0.031238,-0.032321,0.1215,0.1339,0.1198,-0.0486,-0.0455,0.0908,0.007400,0.042815,0.041401,0.078904,0.542618,0.735061,0.029000,0.012400,0.003100,0.004020,,0.025380,0.002293,,,-0.0012450162,,,,,,-1.917819,,,-0.094161,0.019139,,,0.051589,0.028462,0.002014,0.416614,0.036956,0.960683,0.960683,-2.647296,0.034680,,,,1.070281,,0.246975,-0.289262,4.300968
198308,164.40,6.9800,13.0633,0.015864,0.009484,0.1251,0.1364,0.1210,0.0020,0.0051,0.0934,0.007600,0.042457,0.042938,0.079460,0.534321,0.724822,0.027600,0.011300,0.003100,0.003003,,0.019475,0.001369,,,-0.0013006754,,,,,,-1.754408,,,-0.084601,-0.009390,,,0.009057,0.023479,0.052907,0.435867,0.044718,0.974253,0.974253,-2.644484,0.033942,,,,1.070281,,0.243345,-0.452318,4.401682
198309,166.07,7.0000,13.3000,0.014105,0.010838,0.1237,0.1355,0.1157,0.0505,0.0392,0.0900,0.007600,0.042151,0.042579,0.080087,0.526316,0.714848,0.025700,0.011800,-0.011300,0.004990,,0.023178,0.001057,,,-0.0018284324,,,,,,-1.745035,,,-0.072632,-0.037915,,,0.087922,0.039947,0.030089,0.455737,0.066958,0.978077,0.978077,-2.634844,0.029593,,,,1.070281,,0.250100,-0.504969,4.357615
198310,163.55,7.0300,13.5433,-0.013108,-0.014695,0.1225,0.1346,0.1188,-0.0132,-0.0025,0.0864,0.007600,0.042984,0.042332,0.082808,0.519076,0.719474,0.032400,0.012100,0.010700,0.002979,,0.024744,0.001115,,,-0.0017022483,,,,,,-1.784137,,,-0.067133,-0.006568,,,0.185040,0.079941,0.017581,0.451507,0.080026,0.953723,0.953723,-2.600440,0.035505,,,,1.070281,,0.192930,-0.463632,4.342520
198311,166.40,7.0600,13.7867,0.023846,0.017363,0.1241,0.1361,0.1176,0.0183,0.0142,0.0876,0.007000,0.042428,0.043167,0.082853,0.512088,0.690820,0.030000,0.012000,-0.004100,0.001980,,0.026637,0.000836,,,-0.0015962358,,,,,,-1.746724,,,-0.065040,-0.020826,,,0.181032,0.053339,0.036771,0.459521,0.096549,0.991314,0.991314,-2.601247,0.023380,,,,1.070281,,0.180466,-0.534813,4.215242
198312,164.93,7.0900,14.0300,-0.005749,-0.008699,0.1257,0.1375,0.1197,-0.0059,-0.0033,0.0900,0.007300,0.042988,0.042608,0.085066,0.505346,0.700359,0.029700,0.011800,0.002600,0.000988,,0.027057,0.000528,,,-0.0016937271,,,,,,-1.687541,,,-0.062312,0.001013,,,0.086019,0.022040,0.036427,0.475040,0.096557,0.977812,0.977812,-2.576133,0.019484,,,,0.825204,,0.155324,-0.356159,3.516526
198401,163.41,7.1200,14.4400,-0.003898,-0.005657,0.1220,0.1365,0.1180,0.0244,0.0270,0.0890,0.007600,0.043571,0.043170,0.088367,0.493075,0.722198,0.029000,0.014500,0.002600,0.005923,,0.030736,0.000795,,,-0.0020953326,,,,,,-1.763505,,,-0.045026,0.020911,,,0.135156,0.047119,0.046579,0.434487,0.075051,0.948244,0.948244,-2.536638,0.036266,,,,-0.795248,,0.143852,-0.517330,3.584201
198402,157.06,7.1500,14.8500,-0.034034,-0.039505,0.1208,0.1359,0.1217,-0.0178,-0.0172,0.0909,0.007100,0.045524,0.043755,0.094550,0.481481,0.763448,0.030800,0.015100,0.000600,0.004907,,0.026702,0.002019,,,-0.0019284684,,,,,,-1.815782,,,-0.042674,0.011563,,,0.176353,0.053281,0.017092,0.423559,0.067903,0.897009,0.897009,-2.470527,0.025128,,,,-2.430475,,0.199765,-0.564336,3.090477
198403,159.18,7.1800,15.2600,0.017295,0.013714,0.1257,0.1399,0.1253,-0.0156,-0.0235,0.0952,0.007300,0.045106,0.045715,0.095866,0.470511,0.762475,0.030100,0.014200,-0.007900,0.001953,,0.024105,0.001355,,,-0.0020079516,,,,,,-1.647717,,,-0.040307,0.005879,,,0.217557,0.096053,0.019182,0.462273,0.073616,0.904980,0.904980,-2.460982,0.021586,,,,-2.430475,,0.230255,-0.786747,3.195315
198404,160.05,7.2233,15.5733,0.006781,0.005229,0.1281,0.1431,0.1284,-0.0105,-0.0073,0.0969,0.008100,0.045132,0.045378,0.097303,0.463828,0.758659,0.031500,0.015000,0.003200,0.004873,,0.022682,0.001036,,,-0.0019147215,,,,,,-1.615622,,,-0.036694,-0.017857,,,0.105409,0.019098,0.026989,0.474405,0.089927,0.909532,0.909532,-2.448866,0.022150,,,,-2.161326,,0.246845,-0.574108,3.154351
198405,150.55,7.2667,15.8867,-0.053131,-0.059544,0.1328,0.1474,0.1381,-0.0516,-0.0483,0.0983,0.007800,0.048267,0.045402,0.105524,0.457406,0.803910,0.039800,0.014600,0.003300,0.002910,,0.021514,0.000933,,,-0.0017415154,,,,,,-1.659006,,,-0.033645,0.019835,,,0.114918,0.038404,0.037599,0.478181,0.128900,0.858336,0.858336,-2.374652,0.019062,,,,-2.667391,,0.217543,-0.700854,3.187291
198406,153.18,7.3100,16.2000,0.022937,0.018709,0.1355,0.1505,0.1374,0.0150,0.0199,0.0987,0.007500,0.047722,0.048555,0.105758,0.451235,0.784352,0.038700,0.015000,0.004900,0.002901,,0.001304,0.001676,,,-0.0018792426,,,,,,-1.606385,,,-0.032380,-0.035656,,,0.208030,-0.003708,0.074962,0.478795,0.087248,0.879739,0.879739,-2.373764,0.027569,,,,-2.161326,,0.231938,-0.781800,3.121487
198407,150.66,7.3333,16.3200,-0.013765,-0.015641,0.1344,0.1515,0.1293,0.0693,0.0586,0.1012,0.008200,0.048675,0.047874,0.108323,0.449346,0.796392,0.028100,0.017100,-0.010700,0.003857,,-0.001862,0.000866,,,-0.0013404002,,,,,,-1.534763,,,-0.031891,-0.070588,,,0.195982,0.028983,0.003537,0.493787,0.095595,0.866439,0.866439,-2.348033,0.025270,,,,-2.667391,,0.208566,-0.920159,3.095589
198408,166.68,7.3567,16.4400,0.112438,0.105753,0.1287,0.1463,0.1270,0.0266,0.0307,0.1047,0.008300,0.044136,0.048830,0.098632,0.447486,0.725428,0.022300,0.017600,0.004100,0.003842,,-0.003101,0.003127,,,-0.0014445113,,,,,,-1.702441,,,-0.032972,0.059675,,,0.217208,0.006598,0.087690,0.467458,0.118682,0.951196,0.951196,-2.436095,0.025790,,,,-0.293232,,0.270790,-0.836605,3.060193
198409,166.10,7.3800,16.5600,-0.000064,-0.003292,0.1266,0.1435,0.1235,0.0342,0.0314,0.1037,0.008600,0.044431,0.044276,0.099699,0.445652,0.736051,0.019800,0.016900,-0.002800,0.004785,,-0.009493,0.000943,,,-0.0014075399,,,,,,-1.583777,,,-0.038054,0.011945,,,0.262841,-0.000350,0.020524,0.481540,0.112918,0.937469,0.937469,-2.423561,0.027592,,,,0.544722,,0.258100,-0.612911,3.077131
198410,166.09,7.4300,16.5867,0.003331,0.000216,0.1263,0.1394,0.1173,0.0561,0.0572,0.0974,0.010000,0.044735,0.044732,0.099866,0.447949,0.735642,0.019900,0.013100,0.001100,0.002857,,-0.013528,0.001292,,,-0.0018743573,,,,,,-1.553277,,,-0.040785,-0.038786,,,0.280731,-0.020826,0.064827,0.493807,0.101701,0.937989,0.937989,-2.418685,0.023246,,,,-0.240905,,0.274169,-0.601138,3.068465
198411,163.58,7.4800,16.6133,-0.009841,-0.014950,0.1229,0.1348,0.1169,0.0118,0.0212,0.0861,0.007300,0.045727,0.045036,0.101561,0.450242,0.747052,0.030800,0.011900,0.009400,0.000000,,-0.021877,0.001020,,,-0.001626786,,,,,,-1.521813,,,-0.039723,-0.042105,,,0.393447,0.016582,0.011633,0.500935,0.101933,0.924066,0.923664,-2.396581,0.027157,,,,-0.740954,,0.233148,-0.510416,3.072016
198412,167.24,7.5300,16.6400,0.025556,0.021843,0.1213,0.1340,0.1170,0.0091,0.0128,0.0806,0.006400,0.045025,0.046033,0.099498,0.452524,0.733098,0.036400,0.012700,0.003700,0.000000,,-0.027197,0.001190,,,-0.0011276635,,,,,,-1.507392,,,-0.041509,-0.032967,,,0.444565,-0.014369,0.098569,0.503927,0.105557,0.941654,0.941245,-2.416475,0.017086,,,,-0.504039,,0.255040,-0.047297,3.029783
198501,179.63,7.5733,16.5567,0.076868,0.074737,0.1208,0.1326,0.1127,0.0364,0.0325,0.0776,0.006500,0.042161,0.045284,0.092171,0.457418,0.690255,0.035100,0.011800,-0.003900,0.001899,,-0.029905,0.001636,,,-0.0015489468,,,,,,-1.661582,,,-0.044262,-0.001894,,,0.510074,0.041227,0.054046,0.463990,0.130311,0.995474,0.995474,-2.491886,0.034698,,,,0.002027,,0.272016,-0.785153,3.064706
198502,181.19,7.6167,16.4733,0.014166,0.008886,0.1213,0.1323,0.1209,-0.0493,-0.0373,0.0827,0.005800,0.042037,0.042402,0.090917,0.462365,0.691739,0.038200,0.011000,0.012000,0.004739,,-0.024519,0.000745,,,-0.0015429552,,,,,,-1.674759,,,-0.043454,0.007590,,,0.433545,0.008862,0.053495,0.471983,0.130402,0.989283,0.989283,-2.506749,0.019757,,,,1.070281,,0.242637,-0.284684,3.017568
198503,180.66,7.6600,16.3900,-0.000636,-0.003980,0.1256,0.1369,0.1181,0.0307,0.0179,0.0852,0.006200,0.042400,0.042276,0.090723,0.467358,0.723646,0.032900,0.011300,-0.012800,0.003774,,-0.024816,0.000802,,,-0.0018750597,,,,,,-1.577841,,,-0.044396,0.065913,,,0.404810,-0.014701,0.051653,0.479083,0.124531,0.974926,0.974926,-2.512023,0.032853,,,,1.070281,,0.213491,-0.222133,2.918792
198504,179.83,7.6867,16.1300,-0.003704,-0.005413,0.1223,0.1351,0.1162,0.0242,0.0296,0.0795,0.007200,0.042744,0.042548,0.089696,0.476545,0.728662,0.036700,0.012800,0.005400,0.004699,,-0.022412,0.000460,,,-0.0020781902,,,,,,-1.515284,,,-0.048619,-0.024735,,,0.492702,-0.012589,-0.019641,0.475506,0.113206,0.968215,0.968215,-2.519557,0.022435,,,,0.564216,,0.170389,-0.495056,2.993518
198505,189.55,7.7133,15.8700,0.062740,0.056847,0.1172,0.1315,0.1062,0.0896,0.0820,0.0748,0.006600,0.040693,0.042892,0.083725,0.486032,0.696893,0.031400,0.014300,-0.007600,0.003742,,-0.025481,0.000834,,,-0.0021886417,,,,,,-1.555603,,,-0.049389,0.009058,,,0.511464,0.001015,0.056957,0.478067,0.141889,1.000000,1.000000,-2.583230,0.023394,,,,1.070281,,0.173622,-0.570827,2.933424
198506,191.85,7.7400,15.6100,0.016065,0.012925,0.1094,0.1240,0.1055,0.0142,0.0083,0.0695,0.005500,0.040344,0.040834,0.081366,0.495836,0.686430,0.036000,0.014600,-0.005900,0.002796,,-0.026608,0.000742,,,-0.0021959653,,,,,,-1.568889,,,-0.052112,-0.041293,,,0.642679,0.041362,0.050194,0.476935,0.063545,1.000000,1.000000,-2.605566,0.016032,,,,1.070281,,0.165528,-0.411609,3.000536
198507,190.92,7.7733,15.4833,-0.003321,-0.005235,0.1097,0.1243,0.1091,-0.0180,-0.0121,0.0708,0.006200,0.040715,0.040518,0.081098,0.502046,0.680322,0.038300,0.014600,0.005900,0.001859,,-0.024639,0.000719,,,-0.0021281896,,,,,,-1.674694,,,-0.059540,0.016105,,,0.547799,0.009472,0.016488,0.464948,0.060000,0.991107,0.991107,-2.610217,0.023936,,,,1.070281,,0.174070,-0.311578,2.941919
198508,188.63,7.8067,15.3567,-0.006473,-0.011871,0.1105,0.1250,0.1068,0.0259,0.0260,0.0714,0.005500,0.041386,0.040890,0.081412,0.508356,0.687176,0.035400,0.014500,0.000100,0.001855,,-0.024227,0.000630,,,-0.0022594762,,,,,,-1.523979,,,-0.058461,0.028382,,,0.540315,0.017263,0.031345,0.482495,0.048456,0.981222,0.981222,-2.606541,0.014675,,,,0.023666,,0.175045,-0.286978,3.008650
198509,182.08,7.8400,15.2300,-0.033248,-0.036197,0.1107,0.1248,0.1082,-0.0021,0.0071,0.0710,0.006000,0.043058,0.041563,0.083645,0.514773,0.689959,0.037200,0.014100,0.009200,0.002778,,-0.031294,0.000866,,,-0.0021212744,,,,,,-1.530957,,,-0.057023,0.041219,,,0.565969,0.028813,0.047439,0.484635,0.053096,0.977264,0.977264,-2.579847,0.020548,,,,-0.772723,,0.198432,-0.252634,3.008183
198510,189.82,7.8600,15.0233,0.045079,0.042653,0.1102,0.1236,0.1051,0.0338,0.0329,0.0716,0.006500,0.041408,0.043168,0.079145,0.523187,0.667026,0.033500,0.013400,-0.000900,0.003693,,-0.027069,0.000912,,,-0.001917188,,,,,,-1.511281,,,-0.062719,0.044750,,,0.535090,0.005511,0.063107,0.480734,0.063115,0.999084,0.999084,-2.633964,0.023204,,,,-0.784757,,0.216747,-0.462051,3.036541
198511,202.17,7.8800,14.8167,0.071887,0.066630,0.1055,0.1199,0.1011,0.0401,0.0370,0.0724,0.006100,0.038977,0.041513,0.073288,0.531832,0.622703,0.028700,0.014400,-0.003100,0.002760,,-0.027716,0.000943,,,-0.0018144765,,,,,,-1.657855,,,-0.061526,-0.018781,,,0.522057,-0.039353,0.071364,0.488441,0.079724,0.997588,0.997588,-2.706662,0.020480,,,,0.542576,,0.227754,-0.370147,3.067171
198512,211.28,7.9000,14.6100,0.048156,0.045156,0.1016,0.1158,0.0956,0.0541,0.0469,0.0710,0.006500,0.037391,0.039076,0.069150,0.540726,0.592693,0.024600,0.014200,-0.007200,0.002752,,-0.019465,0.001230,,,-0.001721356,,,,,,-1.760772,,,-0.053911,-0.109134,,,0.452167,0.033365,0.038630,0.476146,0.076647,0.995860,0.995860,-2.760038,0.019644,,,,1.070281,,0.209881,-0.262327,3.013564
198601,211.78,7.9400,14.5800,0.004706,0.002962,0.1005,0.1144,0.0958,-0.0025,0.0045,0.0707,0.005600,0.037492,0.037580,0.068845,0.544582,0.583517,0.025100,0.013900,0.007000,0.002745,,-0.019172,0.001920,,,-0.0018472645,,,,,,-1.772057,,,-0.050879,-0.289484,,,0.476859,0.030805,0.002504,0.463107,0.056593,1.000000,1.000000,-2.763817,0.019859,,,,1.070281,,0.255383,-0.574317,3.035305
198602,226.92,7.9800,14.5500,0.076525,0.071556,0.0967,0.1111,0.0841,0.1145,0.0752,0.0706,0.005300,0.035167,0.037681,0.064120,0.548454,0.536377,0.013500,0.014400,-0.039300,-0.002737,,-0.017914,0.001089,,,-0.0019917179,,,,,,-1.778812,,,-0.059966,-0.297082,,,0.556663,0.022809,0.061251,0.464137,0.068001,0.997124,0.997124,-2.830428,0.024289,,,,1.070281,,0.237589,-0.331946,3.057689
198603,238.90,8.0200,14.5200,0.055832,0.053320,0.0900,0.1050,0.0766,0.0770,0.0256,0.0656,0.006000,0.033571,0.035343,0.060779,0.552342,0.519628,0.011000,0.015000,-0.051400,-0.004575,,-0.016420,0.001374,,,-0.0019183155,,,,,,-1.899132,,,-0.069209,-0.212830,,,0.517421,0.032959,0.066737,0.445841,0.077786,0.998293,0.998293,-2.875440,0.021777,,,,1.070281,,0.223149,-0.016367,3.086924
198604,235.52,8.0467,14.5833,-0.013348,-0.015054,0.0879,0.1019,0.0782,-0.0080,0.0016,0.0606,0.005200,0.034166,0.033682,0.061920,0.551773,0.529714,0.017600,0.014000,0.009600,-0.001838,,-0.024585,0.002459,,,-0.0022293278,,,,,,-1.853717,,,-0.070273,0.279962,,,0.516599,-0.023638,0.002819,0.467621,0.076531,0.961248,0.961248,-2.852377,0.026579,,,,1.070281,,0.242465,-0.071751,3.088505
198605,247.35,8.0733,14.6467,0.055326,0.050804,0.0909,0.1029,0.0848,-0.0505,-0.0164,0.0615,0.004900,0.032639,0.034279,0.059214,0.551205,0.503541,0.023300,0.012000,0.034100,0.002762,,-0.021872,0.001370,,,-0.0022166983,,,,,,-1.723033,,,-0.070516,0.074906,,,0.459107,-0.013738,0.072452,0.451388,0.085413,0.997004,0.997004,-2.900862,0.022268,,,,1.070281,,0.265841,-0.025530,3.107980
198606,250.84,8.1000,14.7100,0.015744,0.013310,0.0913,0.1034,0.0790,0.0613,0.0218,0.0621,0.005200,0.032292,0.032747,0.058643,0.550646,0.499281,0.016900,0.012100,-0.039500,0.005510,,-0.012293,0.001597,,,-0.002562187,,,,,,-1.713558,,,-0.076657,-0.108014,,,0.405263,-0.016688,0.040266,0.462001,0.088062,1.000000,1.000000,-2.911395,0.022795,,,,1.070281,,0.297032,0.120662,3.054909
198607,236.12,8.1433,14.7567,-0.057541,-0.059378,0.0888,0.1016,0.0809,-0.0108,0.0031,0.0583,0.005200,0.034488,0.032464,0.062497,0.551840,0.532301,0.022600,0.012800,0.013900,0.000000,,-0.011286,0.002416,,,-0.0023567229,,,,,,-1.810229,,,-0.072770,-0.110938,,,0.588082,-0.002818,-0.002503,0.453599,0.075061,0.929954,0.929954,-2.843101,0.031970,,,,1.070281,,0.293302,0.303151,3.035933
198608,252.93,8.1867,14.8033,0.074417,0.070076,0.0872,0.1018,0.0763,0.0499,0.0275,0.0553,0.004600,0.032367,0.034672,0.058527,0.553030,0.497803,0.021000,0.014600,-0.022400,0.001826,,-0.009677,0.001261,,,-0.0026330017,,,,,,-1.729356,,,-0.076639,0.395431,,,0.675719,-0.018386,0.064833,0.455405,0.098655,0.994400,0.994400,-2.907509,0.035115,,,,1.070281,,0.285685,0.243555,3.049517
198609,231.32,8.2300,14.8500,-0.083243,-0.085664,0.0889,0.1020,0.0827,-0.0500,-0.0114,0.0521,0.004500,0.035578,0.032539,0.064197,0.554209,0.534629,0.030600,0.013100,0.038600,0.004558,,-0.005139,0.004207,,,-0.00237943,,,,,,-1.828809,,,-0.076064,-0.049118,,,0.667346,0.022557,-0.051694,0.442864,0.084140,0.920754,0.920754,-2.817658,0.026719,,,,0.556520,,0.351925,0.157554,3.045863
198610,243.98,8.2467,14.7267,0.056538,0.053813,0.0886,0.1024,0.0803,0.0289,0.0189,0.0518,0.004600,0.033801,0.035650,0.060360,0.559981,0.503246,0.028500,0.013800,-0.010000,0.000907,,-0.008025,0.000991,,,-0.0022567755,,,,,,-1.626801,,,-0.074043,0.018543,,,0.701592,-0.009549,0.069404,0.458632,0.097009,0.978174,0.978174,-2.879093,0.027939,,,,0.789563,,0.328274,0.320642,3.118610
198611,249.22,8.2633,14.6033,0.024876,0.019717,0.0868,0.1007,0.0779,0.0267,0.0233,0.0535,0.003900,0.033157,0.033869,0.058596,0.565854,0.493671,0.024400,0.013900,-0.003400,0.000907,,-0.002124,0.001731,,,-0.0024090172,,,,,,-1.692764,,,-0.072249,-0.016255,,,0.816798,0.007565,0.007085,0.463902,0.114233,0.997145,0.997145,-2.907081,0.019120,,,,0.796018,,0.357014,0.490817,3.336597
198612,242.17,8.2800,14.4800,-0.027513,-0.030174,0.0849,0.0997,0.0789,-0.0018,0.0117,0.0553,0.004900,0.034191,0.033224,0.059793,0.571823,0.498431,0.023600,0.014800,0.013500,0.000906,,-0.011376,0.001262,,,-0.0022403247,,,,,,-1.657089,,,-0.065015,0.166557,,,0.863018,0.011092,0.071346,0.475038,0.097411,0.969513,0.969513,-2.885558,0.018056,,,,0.801597,,0.270997,0.442065,3.221184
198701,274.08,8.3000,14.6867,0.135183,0.133724,0.0836,0.0972,0.0778,0.0161,0.0216,0.0543,0.004200,0.030283,0.034273,0.053585,0.565137,0.437897,0.023500,0.013600,0.005500,0.006335,,-0.005841,0.002478,,,-0.0020474996,,,,,,-1.864360,,,-0.070946,0.056657,,,1.004351,-0.014454,0.012773,0.419289,0.115084,0.997527,0.997527,-2.994884,0.029206,,,,1.070281,,0.323693,0.228275,3.259089
198702,284.20,8.3200,14.8933,0.041778,0.037845,0.0838,0.0965,0.0763,0.0202,0.0058,0.0559,0.004300,0.029275,0.030356,0.052404,0.558640,0.424912,0.020400,0.012700,-0.014400,0.003597,,-0.004506,0.001412,,,-0.0020419471,,,,,,-1.798993,,,-0.059942,-0.099196,,,0.868781,-0.008584,0.065668,0.430720,0.116295,0.991043,0.991043,-3.018759,0.033187,,,,1.070281,,0.288286,0.365860,3.416860
198703,291.70,8.3400,15.1000,0.026336,0.023832,0.0836,0.0961,0.0795,-0.0223,-0.0087,0.0559,0.004700,0.028591,0.029346,0.051766,0.552318,0.428040,0.023600,0.012500,0.013600,0.004480,,-0.002217,0.001971,,,-0.0020372883,,,,,,-1.796729,,,-0.060705,0.122024,,,0.823163,0.013529,-0.001781,0.437015,0.117830,0.971381,0.971381,-3.031024,0.022696,,,,1.070281,,0.283317,0.421628,3.504595
198704,288.36,8.4000,14.8733,-0.009045,-0.011093,0.0885,0.1004,0.0859,-0.0473,-0.0502,0.0564,0.004400,0.029130,0.028797,0.051579,0.564770,0.431472,0.029500,0.011900,-0.002900,0.005352,,0.004493,0.004194,,,-0.0017254676,,,,,,-1.894874,,,-0.056344,-0.006897,,,0.744313,0.036190,0.054730,0.428063,0.117315,0.950456,0.950456,-3.041788,0.021877,,,,1.070281,,0.335865,0.587979,3.539587
198705,290.10,8.4600,14.6467,0.009128,0.005199,0.0933,0.1051,0.0880,-0.0105,-0.0052,0.0566,0.003800,0.029162,0.029338,0.050488,0.577605,0.430491,0.031400,0.011800,0.005300,0.003549,,0.006941,0.002489,,,-0.001669804,,,,,,-1.768231,,,-0.052325,0.035256,,,0.772124,0.049350,0.053137,0.423886,0.113300,0.952622,0.952622,-3.068604,0.019327,,,,1.070281,,0.361306,0.243640,3.491409
198706,304.00,8.5200,14.4200,0.050140,0.047654,0.0932,0.1052,0.0877,0.0098,0.0155,0.0567,0.004800,0.028026,0.029369,0.047434,0.590846,0.407892,0.031000,0.012000,0.005700,0.003537,,0.005202,0.001070,,,-0.0017502493,,,,,,-1.683396,,,-0.049099,0.046956,,,0.730974,0.047815,0.028746,0.439535,0.112308,0.986732,0.986732,-3.129069,0.023346,,,,1.070281,,0.350802,0.367492,3.455430
198707,318.66,8.5667,14.9000,0.049843,0.047883,0.0942,0.1061,0.0907,-0.0178,-0.0119,0.0569,0.004600,0.026883,0.028180,0.046758,0.574944,0.383543,0.033800,0.011900,0.005900,0.002643,,0.001882,0.000818,,,-0.0016543335,,,,,,-1.673088,,,-0.044535,0.052242,,,0.656328,0.050958,0.074793,0.432927,0.112832,1.000000,1.000000,-3.143883,0.026016,,,,1.070281,,0.252228,0.478696,3.156227
198708,329.80,8.6133,15.3800,0.039108,0.035441,0.0967,0.1080,0.0936,-0.0165,-0.0075,0.0604,0.004700,0.026117,0.027030,0.046634,0.560034,0.370454,0.033200,0.011300,0.009000,0.005272,,0.001997,0.001776,,,-0.001639377,,,,,,-1.798104,,,-0.039177,-0.075878,,,0.600103,0.030169,0.041022,0.429916,0.126607,0.978155,0.978155,-3.149392,0.018716,,,,1.070281,,0.223858,0.760168,3.256247
198709,321.83,8.6600,15.8600,-0.021940,-0.024079,0.1018,0.1131,0.0992,-0.0369,-0.0422,0.0640,0.004500,0.026909,0.026258,0.049281,0.546028,0.379967,0.035200,0.011300,-0.005300,0.005245,,0.006350,0.002535,,,-0.002827205,,,,,,-1.764691,,,-0.037497,-0.007096,,,0.644870,0.010239,0.084546,0.442685,0.123362,0.953666,0.953666,-3.100247,0.019818,,,,1.070281,,0.283145,0.634133,3.311746
198710,251.79,8.7100,16.4067,-0.215795,-0.217944,0.1052,0.1162,0.0926,0.0623,0.0507,0.0613,0.006000,0.034592,0.027064,0.065160,0.530881,0.494851,0.031300,0.011000,-0.011600,0.002609,,0.010478,0.070945,,,-0.0029006428,,,,,,-2.183897,,,-0.026239,0.018887,,,0.605409,0.027530,-0.082443,0.407324,0.143104,0.732264,0.732264,-2.821843,0.050598,,,,-0.555313,,0.670687,0.523789,3.250962
198711,230.30,8.7600,16.9533,-0.081874,-0.086541,0.1001,0.1123,0.0931,0.0037,0.0125,0.0569,0.003500,0.038037,0.034791,0.073614,0.516714,0.538027,0.036200,0.012200,0.008800,0.000867,,0.009898,0.006785,,,-0.0027874932,,,,,,-1.878454,,,-0.023465,-0.072645,,,0.497032,0.022441,-0.037143,0.424141,0.136241,0.673500,0.673500,-2.693813,0.028761,,,,-2.402820,,0.658407,0.082501,3.311914
