yyyyq,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
19851,180.66,7.6600,16.3900,0.091428,0.079972,0.1256,0.1369,0.1181,0.0156,0.0118,0.0852,0.020150,0.042400,0.042276,0.090723,0.467358,0.723646,0.032900,0.011300,-0.003774,0.010446,,-0.024816,0.003183,0.024721,0.038914,-0.001875,-0.009263,,,,0.032050,-1.577841,,,-0.044396,0.065913,,,0.404810,-0.014701,0.051653,0.479083,0.124531,0.974926,0.974926,-2.512023,0.032853,,,,1.070281,,0.213491,-0.222133,2.918792
19852,191.85,7.7400,15.6100,0.075813,0.064712,0.1094,0.1240,0.1055,0.1318,0.1233,0.0695,0.021300,0.040344,0.040834,0.081366,0.495836,0.686430,0.036000,0.014600,-0.008541,0.011278,,-0.026608,0.002035,0.027401,0.038930,-0.002196,-0.001693,,,,0.033101,-1.568889,,,-0.052112,-0.041293,,,0.642679,0.041362,0.050194,0.476935,0.063545,1.000000,1.000000,-2.605566,0.016032,,,,1.070281,,0.165528,-0.411609,3.000536
19853,182.08,7.8400,15.2300,-0.042696,-0.052624,0.1107,0.1248,0.1082,0.0053,0.0208,0.0710,0.017375,0.043058,0.041563,0.083645,0.514773,0.689959,0.037200,0.014100,0.015464,0.006506,,-0.031294,0.002214,0.031075,0.037958,-0.002121,0.006510,,,,0.033671,-1.530957,,,-0.057023,0.041219,,,0.565969,0.028813,0.047439,0.484635,0.053096,0.977264,0.977264,-2.579847,0.020548,,,,-0.772723,,0.198432,-0.252634,3.008183
19854,211.28,7.9000,14.6100,0.174151,0.162344,0.1016,0.1158,0.0956,0.1334,0.1214,0.0710,0.017750,0.037391,0.039076,0.069150,0.540726,0.592693,0.024600,0.014200,-0.012074,0.009234,,-0.019465,0.003085,0.029374,0.038151,-0.001721,0.007059,,,,0.033315,-1.760772,,,-0.053911,-0.109134,,,0.452167,0.033365,0.038630,0.476146,0.076647,0.995860,0.995860,-2.760038,0.019644,,,,1.070281,,0.209881,-0.262327,3.013564
19861,238.90,8.0200,14.5200,0.141979,0.132035,0.0900,0.1050,0.0766,0.1973,0.1077,0.0656,0.017750,0.033571,0.035343,0.060779,0.552342,0.519628,0.011000,0.015000,-0.089628,-0.004575,,-0.016420,0.004383,0.027008,0.037283,-0.001918,0.015942,,,,0.033990,-1.899132,,,-0.069209,-0.212830,,,0.517421,0.032959,0.066737,0.445841,0.077786,0.998293,0.998293,-2.875440,0.021777,,,,1.070281,,0.223149,-0.016367,3.086924
19862,250.84,8.1000,14.7100,0.057633,0.048761,0.0913,0.1034,0.0790,-0.0004,0.0067,0.0621,0.016400,0.032292,0.032747,0.058643,0.550646,0.499281,0.016900,0.012100,0.007008,0.006434,,-0.012293,0.005425,0.022045,0.036084,-0.002562,0.040280,,,,0.034105,-1.713558,,,-0.076657,-0.108014,,,0.405263,-0.016688,0.040266,0.462001,0.088062,1.000000,1.000000,-2.911395,0.022795,,,,1.070281,,0.297032,0.120662,3.054909
19863,231.32,8.2300,14.8500,-0.071697,-0.079687,0.0889,0.1020,0.0827,-0.0134,0.0189,0.0521,0.015525,0.035578,0.032539,0.064197,0.554209,0.534629,0.030600,0.013100,0.032302,0.006393,,-0.005139,0.007884,0.019086,0.035278,-0.002379,0.035895,,,,0.034571,-1.828809,,,-0.076064,-0.049118,,,0.667346,0.022557,-0.051694,0.442864,0.084140,0.920754,0.920754,-2.817658,0.026719,,,,0.556520,,0.351925,0.157554,3.045863
19864,242.17,8.2800,14.4800,0.053029,0.042166,0.0849,0.0997,0.0789,0.0545,0.0548,0.0553,0.013025,0.034191,0.033224,0.059793,0.571823,0.498431,0.023600,0.014800,0.000369,0.002722,,-0.011376,0.003984,0.019400,0.035257,-0.002240,0.024575,,,,0.033896,-1.657089,,,-0.065015,0.166557,,,0.863018,0.011092,0.071346,0.475038,0.097411,0.969513,0.969513,-2.885558,0.018056,,,,0.801597,,0.270997,0.442065,3.221184
19871,291.70,8.3400,15.1000,0.213754,0.204671,0.0836,0.0961,0.0795,0.0135,0.0186,0.0559,0.013825,0.028591,0.029346,0.051766,0.552318,0.428040,0.023600,0.012500,0.005077,0.014480,,-0.002217,0.005862,0.024707,0.034074,-0.002037,0.041954,,,,0.034375,-1.796729,,,-0.060705,0.122024,,,0.823163,0.013529,-0.001781,0.437015,0.117830,0.971381,0.971381,-3.031024,0.022696,,,,1.070281,,0.283317,0.421628,3.504595
19872,304.00,8.5200,14.4200,0.050140,0.041419,0.0932,0.1052,0.0877,-0.0481,-0.0405,0.0567,0.013975,0.028026,0.029369,0.047434,0.590846,0.407892,0.031000,0.012000,0.007571,0.012489,,0.005202,0.007754,0.027285,0.034448,-0.001750,0.046847,,,,0.034485,-1.683396,,,-0.049099,0.046956,,,0.730974,0.047815,0.028746,0.439535,0.112308,0.986732,0.986732,-3.129069,0.023346,,,,1.070281,,0.350802,0.367492,3.455430
19873,321.83,8.6600,15.8600,0.066966,0.058895,0.1018,0.1131,0.0992,-0.0697,-0.0607,0.0640,0.014175,0.026909,0.026258,0.049281,0.546028,0.379967,0.035200,0.011300,0.008956,0.013216,,0.006350,0.005129,0.027389,0.035074,-0.002827,0.055115,,,,0.034592,-1.764691,,,-0.037497,-0.007096,,,0.644870,0.010239,0.084546,0.442685,0.123362,0.953666,0.953666,-3.100247,0.019818,,,,1.070281,,0.283145,0.634133,3.311746
19874,247.08,8.8100,17.5000,-0.226777,-0.234885,0.1011,0.1129,0.0920,0.0838,0.0864,0.0577,0.016000,0.035656,0.038254,0.070827,0.503429,0.508812,0.034300,0.011800,0.002564,0.003478,,0.013275,0.084583,0.021283,0.034680,-0.002701,0.060864,,,,0.034666,-1.797828,,,-0.020088,-0.097785,,,0.519640,0.024056,0.027954,0.432354,0.171478,0.712172,0.712172,-2.733597,0.037769,,,,-2.169487,,0.654077,0.146485,3.349670
19881,258.89,8.9500,18.5900,0.058493,0.047179,0.0939,0.1057,0.0901,0.0392,0.0462,0.0570,0.014425,0.034571,0.033418,0.071807,0.481442,0.507530,0.033100,0.011800,0.006937,0.009532,,0.006080,0.012784,0.024759,0.034622,-0.002572,0.068088,,,,0.033781,-1.617001,,,-0.019432,0.062189,,,0.492553,0.013459,0.042694,0.439005,0.166805,0.730255,0.730255,-2.714161,0.037765,,,,-1.338148,,0.429004,-0.059664,3.282418
19882,273.50,9.2300,21.6700,0.067176,0.057275,0.0986,0.1100,0.0917,0.0098,0.0166,0.0646,0.014250,0.033748,0.035208,0.079232,0.425934,0.471119,0.027100,0.011400,0.006802,0.012876,,-0.005398,0.008377,0.024926,0.035059,-0.002647,0.072212,,,,0.034282,-1.591514,,,-0.019035,-0.135690,,,0.448281,0.027232,0.047782,0.449856,0.086018,0.786693,0.786693,-2.620816,0.025124,,,,0.008972,,0.433705,0.315189,3.149229
19883,271.91,9.4600,22.7300,0.004365,-0.006101,0.0982,0.1090,0.0917,0.0228,0.0267,0.0724,0.016150,0.034791,0.036173,0.083594,0.416190,0.477540,0.019300,0.010800,0.003841,0.015254,,-0.010002,0.004494,0.032624,0.034927,-0.002608,0.076704,,,,0.033926,-1.443819,,,-0.023464,-0.088409,,,0.293692,0.015522,0.097516,0.483673,0.079789,0.800290,0.776115,-2.567780,0.021826,,,,0.833365,,0.349083,0.132844,3.081417
19884,277.72,9.7500,23.7500,0.030928,0.018328,0.0957,0.1065,0.0918,0.0217,0.0139,0.0807,0.018100,0.035107,0.035623,0.085518,0.410526,0.465284,0.011100,0.010800,-0.007835,0.005843,,-0.021406,0.003608,0.032968,0.035066,-0.002291,0.065934,,,,0.034236,-1.406586,,,-0.018151,0.125326,,,0.141861,0.074573,0.054173,0.507288,0.077465,0.993162,0.796560,-2.546217,0.019742,,,,1.070281,,0.304493,0.280885,3.058538
19891,294.87,10.0110,24.9600,0.069548,0.059639,0.0980,0.1067,0.0929,0.0143,0.0135,0.0882,0.020175,0.033951,0.034657,0.084647,0.401082,0.468691,0.004700,0.008700,-0.000777,0.014938,,-0.023102,0.003427,0.032079,0.035272,-0.002380,0.059506,,,,0.033955,-1.468949,,,-0.023403,0.122865,,,0.235203,0.037151,0.008983,0.469992,0.085289,0.977198,0.842493,-2.558735,0.020321,,,,1.070281,,0.317955,0.715547,2.918003
19892,317.98,10.3680,25.2200,0.088707,0.078487,0.0910,0.1003,0.0821,0.1148,0.1019,0.0815,0.022050,0.032606,0.032347,0.079313,0.411102,0.440563,0.000600,0.009300,-0.012875,0.014718,,-0.023948,0.003458,0.037066,0.035386,-0.002694,0.049055,,,,0.034287,-1.526176,,,-0.035545,0.018593,,,0.173420,0.026349,0.003129,0.477868,0.095869,0.963738,0.896283,-2.613901,0.024901,,,,1.070281,,0.275391,0.600524,2.912980
19893,349.15,10.7340,23.6900,0.107243,0.097767,0.0901,0.0991,0.0847,-0.0008,0.0052,0.0775,0.020375,0.030743,0.030542,0.067850,0.453103,0.399210,0.007200,0.009000,0.006036,0.007252,,-0.025747,0.002949,0.036923,0.035913,-0.002757,0.040386,,,,0.034468,-1.459040,,,-0.045081,0.069039,,,0.157626,0.008824,0.072216,0.483824,0.102596,0.978464,0.978464,-2.769167,0.019134,,,,1.070281,,0.233048,0.687267,2.905914
19894,353.40,11.0550,22.8700,0.018930,0.010345,0.0886,0.0982,0.0816,0.0454,0.0354,0.0763,0.019375,0.031282,0.031952,0.064714,0.483384,0.390455,0.005300,0.009600,-0.009954,0.008800,,-0.012334,0.007404,0.037579,0.035166,-0.002929,0.041036,,,,0.034878,-1.544805,,,-0.043441,0.098691,,,0.190280,0.065133,0.030230,0.499104,0.124969,0.986312,0.986312,-2.813253,0.022906,,,,1.070281,,0.390081,0.648473,2.940831
19901,339.94,11.3180,21.6700,-0.030065,-0.038172,0.0937,0.1021,0.0889,-0.0410,-0.0214,0.0790,0.019075,0.033294,0.034102,0.063747,0.522289,0.471334,0.009900,0.008400,0.019598,0.020619,,-0.010291,0.004933,0.033459,0.035259,-0.002364,0.046577,19.300848,,26.597800,0.035975,-1.523794,,,-0.040807,-0.058496,,,0.122019,0.048815,0.009360,0.488528,0.120236,0.963369,0.963369,-2.835249,0.023228,,,,-0.308266,,0.335480,0.689370,3.067656
19902,358.02,11.6630,21.2600,0.063297,0.053963,0.0926,0.1022,0.0864,0.0439,0.0407,0.0773,0.019750,0.032576,0.032287,0.059382,0.548589,0.442949,0.009100,0.009600,-0.003265,0.009324,,-0.000507,0.003679,0.033316,0.034447,-0.002534,0.043366,8.915706,,13.079600,0.035379,-1.539968,,54.400000,-0.042920,-0.018966,,,0.331884,-0.002396,0.050372,0.496168,0.067021,0.981198,0.981198,-2.905157,0.022918,,,,1.070281,,0.308216,0.785828,2.746518
19903,306.05,11.8340,21.7400,-0.139166,-0.146839,0.0956,0.1064,0.0914,-0.0203,-0.0104,0.0736,0.019325,0.038667,0.036688,0.071034,0.544342,0.520290,0.017800,0.010800,0.009945,0.021555,,0.001373,0.009111,0.040171,0.034366,-0.003259,0.038461,41.440685,,57.698200,0.035092,-1.566668,,46.700000,-0.046688,0.449817,,,0.519447,0.023612,0.039379,0.481655,0.086799,0.817561,0.817561,-2.729763,0.030798,,,,-2.667391,,0.358037,0.793166,2.714094
19904,330.22,12.0860,21.3400,0.090418,0.079708,0.0905,0.1043,0.0844,0.0824,0.0595,0.0674,0.018400,0.036600,0.037509,0.064624,0.566354,0.484497,0.017000,0.013800,-0.022955,0.008289,,-0.001846,0.007727,0.041748,0.033511,-0.002338,0.022937,42.314358,,50.243900,0.035462,-1.549172,,54.200000,-0.078482,-0.022680,,,0.489048,0.031747,0.042628,0.536887,0.142968,0.877960,0.877960,-2.816877,0.026559,,,,-2.667391,,0.331418,0.989170,2.761959
19911,375.22,12.1100,20.9400,0.147058,0.138176,0.0893,0.1009,0.0844,0.0199,0.0384,0.0591,0.016850,0.032274,0.032991,0.055807,0.578319,0.457126,0.025300,0.011600,0.018476,0.008969,,0.003251,0.007000,0.038491,0.032563,-0.002470,0.003656,12.195093,,14.970100,0.034900,-1.639037,,38.600000,-0.100674,0.027197,,,0.539868,-0.011132,0.013980,0.465647,0.115781,0.971368,0.971368,-2.963830,0.032859,,,,1.070281,,0.290292,0.660888,2.883368
19912,371.16,12.1470,19.4100,-0.002116,-0.010368,0.0901,0.0996,0.0860,0.0076,0.0159,0.0557,0.014775,0.032727,0.031160,0.052296,0.625811,0.458244,0.030300,0.009500,0.008310,0.007407,,0.014247,0.004838,0.037642,0.032156,-0.002383,0.004250,17.673496,,26.406100,0.034972,-1.568306,,20.000000,-0.086014,-0.023719,,,0.244001,-0.040426,0.036248,0.499068,0.033417,0.957639,0.957639,-3.030395,0.020589,,,,1.070281,,0.285339,0.566277,2.987312
19913,387.86,12.2750,17.8200,0.053455,0.045292,0.0861,0.0951,0.0790,0.0821,0.0730,0.0522,0.013925,0.031648,0.031042,0.045944,0.688833,0.441532,0.026800,0.009000,-0.009086,0.008824,,0.023289,0.003618,0.035347,0.031652,-0.001771,-0.003824,10.482274,,16.412700,0.034955,-1.501529,,18.600000,-0.080832,-0.000673,,,0.215374,-0.028238,0.052047,0.498073,0.067967,0.987412,0.987412,-3.154038,0.026878,,,,1.070281,,0.268864,0.565659,3.021662
19914,417.09,12.2030,15.9700,0.083677,0.075245,0.0831,0.0926,0.0730,0.0725,0.0592,0.0407,0.013050,0.029257,0.032522,0.038289,0.764120,0.420344,0.032300,0.009500,-0.013340,0.005102,,0.031812,0.005224,0.027004,0.031425,-0.001253,-0.008088,16.044359,,22.977100,0.035162,-1.698807,,16.700000,-0.093709,-0.113041,,,0.164271,-0.019540,0.111235,0.508618,0.105043,1.000000,1.000000,-3.331089,0.039779,,,,1.070281,,0.282456,0.428512,3.050684
19921,403.69,12.3240,16.1900,-0.025078,-0.032043,0.0835,0.0925,0.0797,-0.0366,-0.0151,0.0404,0.010175,0.030528,0.029862,0.040105,0.761211,0.402106,0.039300,0.009000,0.021498,0.010152,,0.041901,0.002255,0.023477,0.031102,-0.001251,0.003302,11.855687,,17.327000,0.035787,-1.619692,,10.000000,-0.089257,0.041466,,,0.287968,-0.039789,0.041204,0.451552,0.011530,0.983351,0.983351,-3.288946,0.027153,,,,0.030329,,0.134358,0.167084,2.882245
19922,408.14,12.3200,17.0500,0.018068,0.010232,0.0822,0.0905,0.0765,0.0465,0.0431,0.0366,0.010100,0.030186,0.029662,0.041775,0.722581,0.392042,0.039900,0.008300,-0.003395,0.006461,,0.043077,0.003104,0.018683,0.031913,-0.001274,0.003739,6.288462,,10.325900,0.034713,-1.577634,,3.500000,-0.083506,-0.015604,,,0.224340,-0.040157,0.031780,0.489045,0.046114,0.972258,0.972258,-3.245546,0.032260,,,,1.070281,,0.194054,0.588014,2.816660
19923,417.80,12.3950,18.0400,0.031026,0.023339,0.0792,0.0862,0.0710,0.0661,0.0504,0.0291,0.009150,0.029667,0.029937,0.043179,0.687084,0.397657,0.041900,0.007000,-0.015758,0.007846,,0.041138,0.002139,0.022136,0.032179,-0.001076,0.005844,8.677095,,13.934300,0.033786,-1.524308,,-3.400000,-0.082644,0.011406,,,0.248878,-0.047262,0.024827,0.490108,0.098134,0.958529,0.958529,-3.204635,0.019674,,,,1.070281,,0.170522,0.567040,2.715179
19924,435.71,12.3850,19.0900,0.052651,0.045201,0.0798,0.0881,0.0726,0.0053,0.0138,0.0322,0.007275,0.028425,0.028712,0.043814,0.648769,0.394110,0.040400,0.008300,0.008474,0.004246,,0.038829,0.001924,0.026002,0.032787,-0.001112,0.003756,4.956529,,10.253400,0.033400,-1.601408,,5.200000,-0.076262,-0.021100,,,0.293549,-0.031433,0.027191,0.498082,0.125720,0.967157,0.967157,-3.193319,0.021221,,,,1.070281,,0.142271,0.649146,3.106628
19931,451.67,12.4790,19.8400,0.042552,0.035269,0.0758,0.0815,0.0702,0.0666,0.0539,0.0295,0.008050,0.027629,0.028145,0.043926,0.628982,0.333614,0.040700,0.005700,-0.012758,0.011980,,0.037106,0.002500,0.030930,0.032856,-0.001669,-0.009295,4.052229,,7.917500,0.032960,-1.643228,,3.400000,-0.074125,-0.004141,,,0.327080,-0.037471,0.035020,0.451458,0.117085,0.987572,0.987572,-3.183332,0.021818,,,,1.070281,,0.155689,0.470510,2.731319
19932,450.53,12.5230,19.3300,0.004566,-0.002721,0.0733,0.0807,0.0668,0.0574,0.0367,0.0307,0.007375,0.027796,0.027817,0.042905,0.647853,0.325931,0.036100,0.007400,-0.020648,0.005571,,0.041154,0.002396,0.028892,0.033241,-0.001748,-0.013340,3.224260,,7.393800,0.033351,-1.627701,,-12.100000,-0.078489,-0.060644,,,0.246998,-0.029265,-0.007437,0.462143,0.088875,0.989099,0.989099,-3.206658,0.021627,,,,1.070281,,0.148310,0.046500,2.792655
19933,458.93,12.5190,20.4100,0.024836,0.017731,0.0666,0.0734,0.0627,0.0639,0.0435,0.0295,0.007675,0.027279,0.027006,0.044473,0.613376,0.322352,0.033200,0.006800,-0.020406,0.004848,,0.041841,0.001361,0.033677,0.033235,-0.001154,-0.006605,6.071806,,10.401700,0.033024,-1.647283,,-25.000000,-0.077460,0.023237,,,0.348535,-0.053170,0.037764,0.466777,0.093634,0.973448,0.973448,-3.165086,0.021857,,,,1.070281,,0.101731,0.203537,2.978060
19934,466.45,12.5770,21.8900,0.023843,0.016965,0.0693,0.0769,0.0654,-0.0146,-0.0072,0.0306,0.007375,0.026963,0.027235,0.046929,0.574555,0.305267,0.034800,0.007600,0.007393,0.004824,,0.045727,0.001160,0.032778,0.034152,-0.001012,-0.006485,4.103057,,9.600900,0.032832,-1.655155,,-20.000000,-0.065273,-0.086901,,,0.596553,-0.044157,0.017853,0.475347,0.147812,0.989395,0.989395,-3.115218,0.023590,,,,1.070281,,0.084069,0.362397,3.002754
19941,445.77,12.7070,22.7100,-0.038329,-0.044897,0.0748,0.0813,0.0725,-0.0591,-0.0469,0.0350,0.007650,0.028506,0.027202,0.050946,0.559533,0.307484,0.037500,0.006500,0.012215,0.009602,,0.041905,0.002342,0.038517,0.034201,-0.001100,-0.013657,14.013697,,27.034300,0.031642,-1.729822,,-18.600000,-0.057045,0.019317,,,0.537035,-0.033643,-0.014662,0.444787,0.170462,0.913934,0.913934,-3.039785,0.021003,,,,-1.323970,,0.164883,0.331766,2.934004
19942,444.27,12.8350,25.2000,0.003847,-0.003588,0.0797,0.0865,0.0774,-0.0328,-0.0238,0.0414,0.008750,0.028890,0.028115,0.056722,0.509325,0.308417,0.036000,0.006800,0.009035,0.005435,,0.033996,0.002921,0.034892,0.034417,-0.000966,-0.015817,8.374313,,14.663000,0.031900,-1.609810,,-15.500000,-0.045374,0.058486,,,0.443903,-0.007479,0.018936,0.458482,0.116232,0.911169,0.911169,-2.938181,0.021664,,,,-1.338148,,0.183597,0.264209,2.861505
19943,462.71,12.9230,27.3300,0.049662,0.042474,0.0834,0.0898,0.0800,-0.0066,0.0005,0.0462,0.010350,0.027929,0.027178,0.059065,0.472850,0.290905,0.033800,0.006400,0.007089,0.009459,,0.029003,0.001690,0.040756,0.034679,-0.000839,-0.022750,8.117614,,13.373200,0.032693,-1.585261,,-10.300000,-0.039997,0.043194,,,0.466230,-0.017180,0.055682,0.468483,0.133393,0.966021,0.966021,-2.901064,0.024711,,,,0.800769,,0.141812,0.365575,2.796541
19944,459.27,13.1700,30.6000,0.000293,-0.007029,0.0846,0.0910,0.0799,0.0202,0.0124,0.0560,0.011550,0.028676,0.029029,0.066627,0.430392,0.291568,0.023900,0.006400,-0.007809,0.002008,,0.016594,0.002700,0.036540,0.035686,-0.000576,-0.023489,6.438903,,10.436600,0.032591,-1.624653,,-22.400000,-0.020680,-0.014424,,,0.435285,-0.025849,0.023805,0.477869,0.157737,0.963824,0.963824,-2.783838,0.024306,,,,-0.277640,,0.199563,0.395362,2.995726
19951,500.71,13.1700,32.5500,0.097525,0.090413,0.0812,0.0870,0.0755,0.0664,0.0653,0.0573,0.014000,0.026303,0.027021,0.065008,0.404608,0.313877,0.018200,0.005800,-0.001136,0.011356,,0.014389,0.001246,0.034503,0.036613,-0.000567,-0.021072,4.315191,,11.016800,0.032639,-1.515361,,-10.200000,-0.024011,0.035647,,,0.504824,-0.017557,0.036759,0.475715,0.176389,0.996436,0.996436,-2.802776,0.018592,,,,1.070281,,0.105071,0.356605,2.936294
19952,544.75,13.3610,34.4300,0.096229,0.089035,0.0730,0.0790,0.0670,0.1125,0.0902,0.0547,0.014325,0.024527,0.025049,0.063203,0.388063,0.286430,0.012300,0.006000,-0.022237,0.007266,,0.008275,0.001965,0.041602,0.036540,-0.000268,-0.012427,1.968968,,6.225800,0.032688,-1.590593,,-6.800000,-0.023035,-0.079470,,,0.360830,-0.043409,0.035136,0.468441,0.135366,0.992690,0.992690,-2.821270,0.030532,,,,1.070281,,0.142978,0.543581,2.809356
19953,584.41,13.5750,35.1800,0.080685,0.074181,0.0732,0.0793,0.0663,0.0240,0.0266,0.0528,0.013675,0.023229,0.024160,0.060197,0.385873,0.272495,0.013500,0.006100,0.002538,0.004590,,0.006379,0.001361,0.042270,0.036353,-0.000140,-0.013785,5.145399,,10.657000,0.032141,-1.605515,,-8.600000,-0.015670,-0.019838,,,0.445679,-0.012162,0.068582,0.455712,0.125708,0.997351,0.997351,-2.870279,0.020521,,,,1.070281,,0.089731,0.442601,2.734189
19954,615.93,13.7880,33.9600,0.058944,0.052655,0.0682,0.0749,0.0603,0.0837,0.0669,0.0514,0.013200,0.022386,0.022776,0.055136,0.406007,0.255026,0.008900,0.006700,-0.016797,0.001958,,0.015527,0.001855,0.045576,0.036642,-0.000147,-0.021069,5.271044,,9.231800,0.031943,-1.709142,,-5.200000,-0.016755,0.070392,,,0.514897,-0.017756,0.021611,0.470528,0.141176,0.980955,0.980955,-2.953479,0.022315,,,,1.070281,,0.112432,0.318061,2.838648
19961,645.50,14.1040,34.0400,0.055320,0.049546,0.0735,0.0803,0.0684,-0.0693,-0.0485,0.0496,0.012850,0.021850,0.022023,0.052734,0.414336,0.239300,0.018800,0.006800,0.020826,0.014332,,0.016892,0.004393,0.044785,0.037138,0.000031,-0.013856,16.592991,0.005754,18.953600,0.032022,-1.721424,,6.900000,-0.014472,0.097873,,,0.462212,0.026410,-0.016471,0.455655,0.146398,0.983028,0.983028,-3.003302,0.020215,0.029856,,,1.070281,,0.218431,0.320845,2.908487
19962,670.63,14.2730,34.9100,0.045069,0.039355,0.0771,0.0840,0.0703,-0.0020,0.0014,0.0509,0.012400,0.021283,0.021331,0.052056,0.408851,0.236444,0.019400,0.006900,0.003379,0.006423,,0.027216,0.002502,0.041052,0.037671,-0.000848,-0.015753,6.327707,0.005565,10.479400,0.032461,-1.684786,,-1.800000,0.005248,0.054136,,,0.393459,-0.022081,0.066597,0.431508,0.119556,0.978647,0.978647,-3.022261,0.033969,0.016442,,,1.070281,,0.189312,0.328261,2.943444
19963,687.31,14.6640,36.0000,0.031228,0.025270,0.0766,0.0835,0.0704,0.0165,0.0197,0.0509,0.012725,0.021335,0.022491,0.052378,0.407333,0.227297,0.019500,0.006900,0.003214,0.007020,,0.029581,0.004163,0.040690,0.038370,-0.000539,-0.015317,12.335167,0.006237,18.208900,0.032871,-1.620520,,-7.400000,0.011295,0.087640,,,0.408341,-0.018802,0.045815,0.434892,0.150829,0.997866,0.997866,-3.015335,0.022682,0.024579,,,1.070281,,0.269932,0.305513,2.948002
19964,740.74,14.8990,38.7300,0.083405,0.077746,0.0720,0.0789,0.0673,0.0493,0.0436,0.0491,0.012725,0.020114,0.019681,0.052286,0.384689,0.207343,0.018200,0.006900,-0.005778,0.005070,,0.024126,0.003019,0.042093,0.038824,-0.000397,0.003021,22.492321,0.009383,25.119800,0.033513,-1.714547,,-8.600000,0.021010,0.092827,,,0.285804,-0.042407,0.038835,0.464815,0.190448,0.982832,0.982832,-3.012130,0.025494,0.038675,,,1.070281,,0.191466,0.421411,3.049592
19971,757.12,15.0590,40.2400,0.026415,0.021598,0.0755,0.0818,0.0723,-0.0324,-0.0221,0.0514,0.012275,0.019890,0.019042,0.053149,0.374230,0.214780,0.020900,0.006300,0.010310,0.008827,,0.021149,0.004836,0.036959,0.039184,-0.001308,0.015476,17.347956,0.007186,28.227700,0.032780,-1.743534,,-8.900000,0.035759,0.002463,,,0.353149,-0.046848,-0.060958,0.451692,0.190001,0.929191,0.929191,-2.999417,0.028051,0.043560,,,1.070281,,0.241041,0.508009,2.922312
19972,885.14,15.1610,40.5500,0.175008,0.169756,0.0741,0.0802,0.0688,0.0556,0.0507,0.0493,0.012850,0.017128,0.017873,0.045812,0.373884,0.184288,0.019500,0.006100,-0.004915,0.001875,,0.010847,0.006987,0.035136,0.039438,-0.000662,0.006662,17.579063,0.006017,27.556700,0.032762,-1.834166,,-10.300000,0.041729,-0.057857,,,0.381621,-0.028749,0.015638,0.455755,0.192945,0.984131,0.984131,-3.146091,0.022236,0.040979,,,1.070281,,0.296217,0.648949,2.939419
19973,947.28,15.3330,40.6400,0.076011,0.071415,0.0715,0.0770,0.0649,0.0614,0.0508,0.0495,0.012325,0.016186,0.017047,0.042902,0.377288,0.177968,0.015400,0.005500,-0.010674,0.005614,,0.014634,0.007101,0.036073,0.040587,-0.000743,0.013820,25.530624,0.009879,30.375100,0.032990,-1.782122,,-5.800000,0.064267,0.074771,,,0.433983,-0.024430,0.069703,0.447707,0.204057,0.961976,0.961976,-3.209090,0.023202,0.045059,,,1.070281,,0.301084,0.656041,3.071220
19974,970.43,15.4970,39.7200,0.029562,0.025237,0.0676,0.0732,0.0602,0.0687,0.0462,0.0516,0.012375,0.015969,0.016220,0.040930,0.390156,0.178801,0.008600,0.005600,-0.022542,0.000620,,0.015559,0.014275,0.030833,0.040220,-0.000889,0.023714,30.669827,0.010750,34.097400,0.032665,-1.733096,,-7.000000,0.080284,-0.077365,,,0.482877,-0.057203,0.072557,0.479747,0.248278,0.957495,0.957495,-3.252359,0.034770,0.047774,,,1.070281,,0.428907,0.766912,2.960846
19981,1101.75,15.6410,39.5400,0.140503,0.136383,0.0672,0.0732,0.0602,0.0152,0.0168,0.0503,0.012900,0.014197,0.014906,0.035888,0.395574,0.181140,0.009900,0.006000,0.001652,0.005580,,0.016489,0.004659,0.024017,0.040902,-0.000740,0.011853,30.475952,0.007898,41.008800,0.032883,-1.685860,,1.800000,0.081942,0.020078,,,0.409774,-0.060468,0.046811,0.456341,0.222888,0.988029,0.988029,-3.382304,0.022212,0.049250,,,1.070281,,0.221777,0.738680,2.940235
